row_id,final_label,label_name,text_for_model,split_hint,group_split_hint_user,label_quality,candidate_category,clean_review,comment,rating,rating_star,userid,shop_id,item_id,product_title,ctime,char_count,word_count,unique_word_count,unique_word_ratio,repeated_word_count,repetition_score,exclamation_count,uppercase_ratio,high_rating_short_review,user_review_count,user_avg_rating,user_rating_std,seller_review_count,seller_avg_rating,product_review_count,product_avg_rating,is_empty_review
SB2218-0824,1,suspicious_fake_like,kereeennn terima kasih,train,valid,processing_final_draft_rule_label,suspicious_candidate,kereeennn terima kasih,Kereeennn. Terima Kasih.,1.0,5.0,139204680.0,1912337.0,4004049624.0,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1585873920.0,22,3,3,1.0,0,0.0,0,0.15,1,1,5.0,0.0,200,4.905,50,4.96,0
SB2218-0825,0,real_original,mantap seller fast respon dan ramah ada masalah langsung diselesaikan,valid,train,processing_final_draft_rule_label,real_candidate,mantap seller fast respon dan ramah ada masalah langsung diselesaikan,Mantap. Seller fast respon dan ramah. Ada masalah langsung diselesaikan.,1.0,5.0,89712256.0,50522998.0,7720067211.0,NETFLIX UHD + PRIVATE  (NO ON HOLD + GARANSI),1588391251.0,69,10,10,1.0,0,0.0,0,0.05,0,1,5.0,0.0,69,4.942028985507246,19,5.0,0
SB2218-0826,0,real_original,okee banget adminnya fast respon dan baik bangettt aku rekomendasikan buat kalian beli disini yg suka nonton flm flm di bioskop gt,train,valid,processing_final_draft_rule_label,real_candidate,okee banget adminnya fast respon dan baik bangettt aku rekomendasikan buat kalian beli disini yg suka nonton flm flm di bioskop gt,Okee banget adminnya fast respon dan baik bangettt aku rekomendasikan buat kalian beli disini yg suka nonton flm flm di bioskop gt,1.0,5.0,8058772.0,155287191.0,2317391619.0,ANTI ON HOLD NETFLIX PREMIUM ,1590589558.0,130,22,21,0.9545454545454546,1,0.0454545454545454,0,0.0091743119266055,0,1,5.0,0.0,100,5.0,50,5.0,0
SB2218-0827,1,suspicious_fake_like,mantulllll,train,test,processing_final_draft_rule_label,suspicious_candidate,mantulllll,mantulllll,1.0,5.0,69437298.0,172056539.0,2703758792.0,NordVPN 5 Tahun - Termurah Nord Vpn - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1588680908.0,10,1,1,1.0,0,0.0,0,0.0,1,1,5.0,0.0,50,4.96,50,4.96,0
SB2218-0828,1,suspicious_fake_like,proses cepat penjual responsif bergaransi 3 bulan semoga aja gada masalah trima kasih,train,valid,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,proses cepat penjual responsif bergaransi 3 bulan semoga aja gada masalah trima kasih,"Proses cepat, penjual responsif, bergaransi 3 bulan, semoga aja gada masalah. Trima kasih",1.0,5.0,56976982.0,160512659.0,2400817984.0,NordVPN Premium | High Quality |,1585808338.0,85,13,13,1.0,0,0.0,0,0.0277777777777777,0,1,5.0,0.0,100,4.95,50,4.96,0
SB2218-0829,1,suspicious_fake_like,prosesnya cepett sellernya ramah fastresp thankyou kak,test,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,prosesnya cepett sellernya ramah fastresp thankyou kak,"prosesnya cepett, sellernya ramah & fastresp!, thankyou kak!🤗",1.0,5.0,35390333.0,20083915.0,2135928605.0,Netflix Private Murah. Premium 1 bulan. Bisa untuk 4 devices sekaligus.,1561080328.0,54,7,7,1.0,0,0.0,2,0.0,0,3,5.0,0.0,50,4.84,50,4.84,0
SB2218-0830,1,suspicious_fake_like,ajdkflldslksksmflglgpotrkdkjswowospodjfjjfjjfjjfig,train,train,processing_final_draft_rule_label,suspicious_candidate,ajdkflldslksksmflglgpotrkdkjswowospodjfjjfjjfjjfig,Ajdkflldslksksmflglgpotrkdkjswowospodjfjjfjjfjjfig,1.0,5.0,60778556.0,134248812.0,6532195141.0,Nord VPN LIFETIME | NordVPN Premium NETFL,1590478147.0,50,1,1,1.0,0,0.0,0,0.02,1,1,5.0,0.0,100,4.99,50,5.0,0
SB2218-0831,1,suspicious_fake_like,kualitas baik bbbb bbbbbbbbbbbbbbbbbbbbbbbbbbbb cccccccccccccccccccccccccccccccccc dddddddddddddddd,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,kualitas baik bbbb bbbbbbbbbbbbbbbbbbbbbbbbbbbb cccccccccccccccccccccccccccccccccc dddddddddddddddd,Kualitas baik. Bbbb!bbbbbbbbbbbbbbbbbbbbbbbbbbbb cccccccccccccccccccccccccccccccccc dddddddddddddddd,1.0,5.0,82567447.0,18875270.0,932728692.0,Netflix Premium - 1 Bulan - Region Indonesia - Rizky Akbar Store,1590055555.0,99,6,6,1.0,0,0.0,1,0.0212765957446808,0,2,5.0,0.0,50,4.72,50,4.72,0
SB2218-0832,0,real_original,ok belum dicoba hope it works lumayan murah dibanding lapak2 sebelah,train,train,processing_final_draft_rule_label,real_candidate,ok belum dicoba hope it works lumayan murah dibanding lapak2 sebelah,"Ok.. belum dicoba, hope it works.. lumayan murah dibanding lapak2 sebelah..",1.0,5.0,21662444.0,134248812.0,6532195141.0,Nord VPN LIFETIME | NordVPN Premium NETFL,1589770928.0,68,11,11,1.0,0,0.0,0,0.0175438596491228,0,1,5.0,0.0,100,4.99,50,5.0,0
SB2218-0833,0,real_original,sangat baik sudahh berjalan dengan lancar tapi saya belum coba buka di device lain mudah2an bisa 4 akun sekaligus hhehe,train,test,processing_final_draft_rule_label,real_candidate,sangat baik sudahh berjalan dengan lancar tapi saya belum coba buka di device lain mudah2an bisa 4 akun sekaligus hhehe,Sangat baik sudahh berjalan dengan lancar tapi saya belum coba buka di device lain mudah2an bisa 4 akun sekaligus hhehe,1.0,5.0,50570991.0,74019644.0,2319443180.0,NETFLIX PREMIUM ULTRA HD 4K PRIVATE ACCOUNT 1 ,1589796994.0,119,20,20,1.0,0,0.0,0,0.010204081632653,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0834,0,real_original,mantab fast respons next time di order lagi thx,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,mantab fast respons next time di order lagi thx,"Mantab....... Fast respons........ Next time di order lagi,......, Thx",1.0,5.0,55176621.0,171186131.0,2678157129.0,NETFLIX PREMIUM  ULTRA HD SHARING GA,1588504507.0,47,9,9,1.0,0,0.0,0,0.1025641025641025,0,1,5.0,0.0,100,4.98,50,5.0,0
SB2218-0835,1,suspicious_fake_like,wp,train,train,processing_final_draft_rule_label,suspicious_candidate,wp,WP,1.0,5.0,197952243.0,150662160.0,6229977155.0,NETFLIX PREMIUM  1 BULAN ANTI ON,1588339874.0,2,1,1,1.0,0,0.0,0,1.0,1,1,5.0,0.0,50,4.6,50,4.6,0
SB2218-0836,0,real_original,sejauh ini saya pake netflixnya oke aja tidak ada masalah pelayanan cepat recommended,train,train,processing_final_draft_rule_label,real_candidate,sejauh ini saya pake netflixnya oke aja tidak ada masalah pelayanan cepat recommended,"sejauh ini saya pake netflixnya oke” aja tidak ada masalah. Pelayanan cepat, recommended!",1.0,5.0,85090715.0,49548378.0,5131173210.0,Netflix Premium 1 Bulan GARANSI,1589809962.0,85,13,13,1.0,0,0.0,1,0.0136986301369863,0,1,5.0,0.0,34,4.852941176470588,34,4.852941176470588,0
SB2218-0837,0,real_original,baru 1x24 jam tp udh bermasalah katanya account terlalu banyak yg pake pdhl di awal bilangnya cuma sharing sm 4 org aku bakal ubah 5star lg kalo udah bener,train,train,processing_final_draft_rule_label,real_candidate,baru 1x24 jam tp udh bermasalah katanya account terlalu banyak yg pake pdhl di awal bilangnya cuma sharing sm 4 org aku bakal ubah 5star lg kalo udah bener,"Baru 1x24 jam tp udh bermasalah, katanya account terlalu banyak yg pake. Pdhl di awal bilangnya cuma sharing sm 4 org.
Aku bakal ubah 5star lg kalo udah bener",0.0,3.0,154393164.0,95129276.0,4008313010.0,Akun spotify premium/ akun netflix premium/ spotify/netflix / netflix lifetime/ Netflix Premium UHD,1587457990.0,155,29,29,1.0,0,0.0,0,0.0245901639344262,0,1,3.0,0.0,50,4.88,50,4.88,0
SB2218-0838,0,real_original,pertama kali beli di sini dan impresi yang diberikan seller sangat baik respon cepet dan langsung dikirimkan akun beserta passwordnya coba login lancar tanpa kendala semoga bisa lancar terus langganannya thank you gan,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,pertama kali beli di sini dan impresi yang diberikan seller sangat baik respon cepet dan langsung dikirimkan akun beserta passwordnya coba login lancar tanpa kendala semoga bisa lancar terus langganannya thank you gan,"Pertama kali beli di sini, dan impresi yang diberikan seller sangat baik. Respon cepet dan langsung dikirimkan akun beserta passwordnya. Coba login, lancar tanpa kendala. Semoga bisa lancar terus langganannya. Thank you, gan",1.0,5.0,174909329.0,96184553.0,2372272450.0,NETFLIX PREMIUM UHD 1 BULAN ANTI ON HOLD GARANSI TR,1589747411.0,217,33,31,0.9393939393939394,2,0.0606060606060606,0,0.027027027027027,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0839,1,suspicious_fake_like,sudah order ke 2 disini recommended,train,valid,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,sudah order ke 2 disini recommended,"Sudah order ke-2 disini, recommended",1.0,5.0,42095770.0,131948096.0,3404248899.0,NETFLIX PREMIIUM 1 BULAN (BIASAKAN BACA DESKRIPSI SEBELUM ORDER),1587255809.0,35,6,6,1.0,0,0.0,0,0.0344827586206896,0,2,5.0,0.0,50,4.4,50,4.4,0
SB2218-0840,0,real_original,awal sempet takut karna baru pertama kali beli seperti ini tapi ternyata toko ini trusted saya baru 2 hari sih pakai akunnya tapi sepertinya tidak ada masalah terima kasih ya,test,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,awal sempet takut karna baru pertama kali beli seperti ini tapi ternyata toko ini trusted saya baru 2 hari sih pakai akunnya tapi sepertinya tidak ada masalah terima kasih ya,Awal sempet takut karna baru pertama kali beli seperti ini. Tapi ternyata toko ini trusted. Saya baru 2 hari sih pakai akunnya tapi sepertinya tidak ada masalah. Terima kasih ya..,1.0,5.0,43244353.0,150231383.0,2651846685.0,NETFLIX PRIVATE PREMIUM 1 TAHUN UHD,1573658090.0,174,30,27,0.9,3,0.1,0,0.0277777777777777,0,1,5.0,0.0,50,4.22,50,4.22,0
SB2218-0841,0,real_original,sellernya ramah dan fast response proses aktivasinya cepat dan bisa langsung dipakai thanks kak,train,test,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,sellernya ramah dan fast response proses aktivasinya cepat dan bisa langsung dipakai thanks kak,"Sellernya ramah dan fast response, proses aktivasinya cepat, dan bisa langsung dipakai. Thanks kak",1.0,5.0,48478185.0,50522998.0,5918507846.0,NETFLIX PREMIUM + UHD 1 BULAN (PRIVATE + GARANSI) FLASHSALE,1587860898.0,95,14,13,0.9285714285714286,1,0.0714285714285714,0,0.024390243902439,0,1,5.0,0.0,69,4.942028985507246,50,4.92,0
SB2218-0842,0,real_original,cepet bgt responnya cuma tunggu 5 mnt udah di kriim email pass nya lsg bisa di pake nonton netflix makasih ya,train,valid,processing_final_draft_rule_label,real_candidate,cepet bgt responnya cuma tunggu 5 mnt udah di kriim email pass nya lsg bisa di pake nonton netflix makasih ya,Cepet bgt responnya..cuma tunggu 5 mnt udah di kriim email& pass nya...lsg bisa di pake nonton netflix makasih ya,1.0,5.0,15179981.0,134248812.0,4822872755.0,NETFLIX PREMIUM 1 BULAN 4K ANTI ON,1588578381.0,109,21,20,0.9523809523809524,1,0.0476190476190476,0,0.0113636363636363,0,1,5.0,0.0,100,4.99,50,4.98,0
SB2218-0843,1,suspicious_fake_like,samsungtv100ksamsungtv100ksamsungtv100ksamsungtv100ksamsungtv100ksamsungtv100k,train,train,processing_final_draft_rule_label,suspicious_candidate,samsungtv100ksamsungtv100ksamsungtv100ksamsungtv100ksamsungtv100ksamsungtv100k,SAMSUNGTV100KSAMSUNGTV100KSAMSUNGTV100KSAMSUNGTV100KSAMSUNGTV100KSAMSUNGTV100K,1.0,5.0,88702437.0,15168157.0,2767211185.0,Nord VPN Lifetime - Bergaransi - Termurah - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1589660204.0,78,1,1,1.0,0,0.0,0,1.0,1,1,5.0,0.0,100,4.87,50,4.84,0
SB2218-0844,0,real_original,harga bagus seperti di iklan pengiriman cepat udah jd langganan rekomen seller,train,train,processing_final_draft_rule_label,real_candidate,harga bagus seperti di iklan pengiriman cepat udah jd langganan rekomen seller,"Harga bagus seperti di iklan
Pengiriman cepat
Udah jd langganan
Rekomen seller",1.0,5.0,69508839.0,27662419.0,2218955862.0,Netflix Premium Tidak Akan On Hold 30 Hari Garansi,1590550020.0,78,12,12,1.0,0,0.0,0,0.0597014925373134,0,1,5.0,0.0,95,4.831578947368421,50,4.96,0
SB2218-0845,1,suspicious_fake_like,sangat recomended banget semua pelanggan saya sangat senang dan prosesnya cepat,valid,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,sangat recomended banget semua pelanggan saya sangat senang dan prosesnya cepat,"Sangat recomended banget, semua pelanggan saya sangat senang dan prosesnya cepat.",1.0,5.0,215924815.0,142378450.0,2150689576.0,NETFLIX PREMIUM  1 BULAN  LEGAL RESMI,1587878926.0,79,11,10,0.9090909090909092,1,0.0909090909090909,0,0.0144927536231884,0,5,4.2,1.7888543819998317,8,4.0,8,4.0,0
SB2218-0846,0,real_original,respon seller sangat cepat akun langsung dikirim saat itu juga setelah proses pembayaran selesai mudah mudahan akunnya awet gak kena incorrect password dan mudah mudahan seller bersedia untuk selalu membantu apabila ada masalah dikemudian harinya,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,respon seller sangat cepat akun langsung dikirim saat itu juga setelah proses pembayaran selesai mudah mudahan akunnya awet gak kena incorrect password dan mudah mudahan seller bersedia untuk selalu membantu apabila ada masalah dikemudian harinya,"Respon seller sangat cepat.
Akun langsung dikirim saat itu juga setelah proses pembayaran selesai.
Mudah-mudahan akunnya awet gak kena incorrect password. 
Dan mudah-mudahan seller bersedia untuk selalu membantu apabila ada masalah dikemudian harinya.",1.0,5.0,60259453.0,15666501.0,2415566318.0,[TERLARIS] Netflix Premium Plan Akun Pribadi & Sharing (1 Bulan) GARANSI + NOR,1590093230.0,246,35,32,0.9142857142857144,3,0.0857142857142857,0,0.0188679245283018,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0847,0,real_original,sip sudah di terima recommended nih fast respon juga adminnya,train,test,processing_final_draft_rule_label,real_candidate,sip sudah di terima recommended nih fast respon juga adminnya,"sip sudah di terima, recommended nih fast respon juga adminnya!",1.0,5.0,81764198.0,168437144.0,4830041044.0,Voucher netflix 1 ,1589884426.0,61,10,10,1.0,0,0.0,1,0.0,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0848,0,real_original,kerennn langsung bisaaa harganya juga terjangkau dan responnya cepet,valid,test,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,kerennn langsung bisaaa harganya juga terjangkau dan responnya cepet,"Kerennn langsung bisaaa, harganya juga terjangkau dan responnya cepet👍🏼",1.0,5.0,44540895.0,43809563.0,4424230615.0,NETFLIX PREMIUM PRIVATE UHD GARANSI FULL ATAU SH,1590048210.0,68,9,9,1.0,0,0.0,0,0.0166666666666666,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0849,0,real_original,untuk yg kesekian kalinya beli di sini layanannya sangat memuaskan,train,train,processing_final_draft_rule_label,real_candidate,untuk yg kesekian kalinya beli di sini layanannya sangat memuaskan,"untuk yg kesekian kalinya beli di sini, layanannya sangat memuaskan... ",1.0,5.0,32648044.0,155287191.0,6124638300.0,NETFLIX PRIVATE dan SHARE ANTI ON HOLD REGION INDO,1588554056.0,66,10,10,1.0,0,0.0,0,0.0,0,1,5.0,0.0,100,5.0,50,5.0,0
SB2218-0850,1,suspicious_fake_like,terimakasihh,train,test,processing_final_draft_rule_label,suspicious_candidate,terimakasihh,Terimakasihh ,1.0,5.0,252085990.0,136191258.0,7229496558.0,Netflix Premium Anti On Hold 30,1588500343.0,12,1,1,1.0,0,0.0,0,0.0833333333333333,1,1,5.0,0.0,50,4.96,50,4.96,0
SB2218-0851,0,real_original,respon penjual sangat cepat dan ramah kalo dichat semoga trs fast respon ya kak trima kasih,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,respon penjual sangat cepat dan ramah kalo dichat semoga trs fast respon ya kak trima kasih,Respon penjual sangat cepat dan ramah kalo dichat...semoga trs fast respon ya kak...trima kasih,1.0,5.0,26035309.0,161723538.0,3518944085.0,Netflix Premium Account (Bergar,1588603490.0,91,16,15,0.9375,1,0.0625,0,0.0131578947368421,0,1,5.0,0.0,50,4.9,50,4.9,0
SB2218-0852,1,suspicious_fake_like,pengiriman cepat respon juga cepat terbaikikkkkkkkkkk,train,valid,processing_final_draft_rule_label,suspicious_candidate,pengiriman cepat respon juga cepat terbaikikkkkkkkkkk,"Pengiriman cepat, respon juga cepat, terbaikikkkkkkkkkk",1.0,5.0,3809684.0,20083915.0,2135928605.0,Netflix Private Murah. Premium 1 bulan. Bisa untuk 4 devices sekaligus.,1568293292.0,53,6,5,0.8333333333333334,1,0.1666666666666666,0,0.0208333333333333,0,7,5.0,0.0,50,4.84,50,4.84,0
SB2218-0853,0,real_original,haga murah seller ramah pokoknya beli disini aja dan terpercaya,train,valid,processing_final_draft_rule_label,real_candidate,haga murah seller ramah pokoknya beli disini aja dan terpercaya,"Haga murah,seller ramah pokoknya beli disini aja dan terpercaya",1.0,5.0,81928579.0,159636994.0,4035371235.0,[PROMO] Netflix Premium Free Spotify dan YouTube,1590660242.0,63,10,10,1.0,0,0.0,0,0.0185185185185185,0,1,5.0,0.0,3,5.0,3,5.0,0
SB2218-0854,0,real_original,owner fast respon akunnya juga bisa dipakaia langsungg makasih,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,owner fast respon akunnya juga bisa dipakaia langsungg makasih,"Owner fast respon, akunnya juga bisa dipakaia langsungg makasih",1.0,5.0,14040316.0,74019644.0,2319443180.0,NETFLIX PREMIUM ULTRA HD 4K PRIVATE ACCOUNT 1 ,1590202375.0,62,9,9,1.0,0,0.0,0,0.0185185185185185,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0855,0,real_original,maaf ini sebelumnya saya belum pernah makai di perangkat ini tapi baru sehari pake udah gabisa dipakai,valid,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,maaf ini sebelumnya saya belum pernah makai di perangkat ini tapi baru sehari pake udah gabisa dipakai,"Maaf ini sebelumnya saya belum pernah makai di perangkat ini, tapi baru sehari pake udah gabisa dipakai.",-1.0,1.0,11069866.0,150231383.0,2651846685.0,NETFLIX PRIVATE PREMIUM 1 TAHUN UHD,1573576132.0,102,17,16,0.9411764705882352,1,0.0588235294117647,0,0.0116279069767441,0,1,1.0,0.0,50,4.22,50,4.22,0
SB2218-0856,1,suspicious_fake_like,produk mantap sudah pembelian yang kediaaaa,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,produk mantap sudah pembelian yang kediaaaa,produk  mantap sudah pembelian yang kediaaaa,1.0,5.0,2508212.0,1912337.0,2890904100.0,"Nord VPN Premium exp sampai 2025 Bypass Netflix dll, bisa Indihome/Telkomsel, Termurah, Garansi!",1590566369.0,43,6,6,1.0,0,0.0,0,0.0,0,2,5.0,0.0,200,4.905,50,4.84,0
SB2218-0857,1,suspicious_fake_like,mantap sukses trus bro,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,mantap sukses trus bro,Mantap sukses trus bro,1.0,5.0,58491755.0,20083915.0,2135928605.0,Netflix Private Murah. Premium 1 bulan. Bisa untuk 4 devices sekaligus.,1570441322.0,22,4,4,1.0,0,0.0,0,0.0526315789473684,0,1,5.0,0.0,50,4.84,50,4.84,0
SB2218-0858,0,real_original,cepet banget direspon sama adminnya semoga awet deh yaa,train,valid,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,cepet banget direspon sama adminnya semoga awet deh yaa,"cepet banget direspon sama adminnya, semoga awet deh yaa🙏🏻👌🏼",1.0,5.0,15775080.0,112699293.0,3521057889.0,NETFLIX PREMIUM 1 BULAN ANTI ONHOLD UHD SHARING / PR,1589601870.0,55,9,9,1.0,0,0.0,0,0.0,0,1,5.0,0.0,125,4.976,50,4.94,0
SB2218-0859,0,real_original,mantap buat temen wfh aman nyaman buat setahun kedepan gk perlu mikir ganti2 akun hahaha,valid,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,mantap buat temen wfh aman nyaman buat setahun kedepan gk perlu mikir ganti2 akun hahaha,"Mantap buat temen wfh, aman & nyaman buat setahun kedepan gk perlu mikir ganti2 akun hahaha",1.0,5.0,152401752.0,26447023.0,7721416130.0,Akun Netflix Premium Sharing Private 1 Bulan 6 Bulan 12 Bulan 1 Tahun Original Garansi Resmi Legal,1587298901.0,88,15,14,0.9333333333333332,1,0.0666666666666666,0,0.0136986301369863,0,1,5.0,0.0,17,5.0,17,5.0,0
SB2218-0860,1,suspicious_fake_like,cakeepppp bisa dipakeee dengam baikkk bisa nontonn dehhh cakeepppp bisa dipakeee dengam baikkk bisa nontonn dehhh cakeepppp bisa dipakeee dengam baikkk bisa nontonn dehhh cakeepppp bisa dipakeee dengam baikkk bisa nontonn dehhh,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,cakeepppp bisa dipakeee dengam baikkk bisa nontonn dehhh cakeepppp bisa dipakeee dengam baikkk bisa nontonn dehhh cakeepppp bisa dipakeee dengam baikkk bisa nontonn dehhh cakeepppp bisa dipakeee dengam baikkk bisa nontonn dehhh,"Cakeepppp, bisa dipakeee dengam baikkk... Bisa nontonn dehhh...Cakeepppp, bisa dipakeee dengam baikkk... Bisa nontonn dehhh....Cakeepppp, bisa dipakeee dengam baikkk... Bisa nontonn dehhh...Cakeepppp, bisa dipakeee dengam baikkk... Bisa nontonn dehhh....",1.0,5.0,5333810.0,150231383.0,2651846685.0,NETFLIX PRIVATE PREMIUM 1 TAHUN UHD,1571795240.0,227,32,7,0.21875,25,0.78125,0,0.0408163265306122,0,1,5.0,0.0,50,4.22,50,4.22,0
SB2218-0861,1,suspicious_fake_like,trusted gausah diraguin responsif banget pengertian juga liat situasi gausah mikir mikir beli disini langsung di tancep gas aja kalo beli disini murah berkualitas,train,train,processing_final_draft_rule_label,suspicious_candidate,trusted gausah diraguin responsif banget pengertian juga liat situasi gausah mikir mikir beli disini langsung di tancep gas aja kalo beli disini murah berkualitas,"✨🤟TRUSTED GAUSAH DIRAGUIN RESPONSIF BANGET PENGERTIAN JUGA LIAT SITUASI😊
GAUSAH MIKIR MIKIR BELI DISINI.

🌟🌟🌟🌟🌟LANGSUNG DI TANCEP GAS AJA KALO BELI DISINI. MURAH+BERKUALITAS🍃",1.0,5.0,150755417.0,169488794.0,2753559609.0,Netflix Premium UHD 4 Device 1 Bulan | Tidak Bergaransi Reseller Welcome,1571346216.0,162,24,20,0.8333333333333334,4,0.1666666666666666,0,1.0,0,8,5.0,0.0,50,4.54,50,4.54,0
SB2218-0862,0,real_original,mantul mantap betul murah banget tapi ga murahan aku bisa nonton netflix akhirnya terima kasih ya seller,train,test,processing_final_draft_rule_label,real_candidate,mantul mantap betul murah banget tapi ga murahan aku bisa nonton netflix akhirnya terima kasih ya seller,Mantul mantap betul. Murah banget tapi ga murahan. Aku bisa nonton netflix akhirnya. Terima kasih ya seller,1.0,5.0,38390193.0,140376433.0,2115503230.0,Netflix Premium Resmi Private 4K/UHD nonton di 4 d,1588572022.0,104,17,17,1.0,0,0.0,0,0.0454545454545454,0,2,5.0,0.0,113,4.929203539823009,50,5.0,0
SB2218-0863,1,suspicious_fake_like,langsung bisa coy bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,langsung bisa coy bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus,Langsung bisa coy. bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus,1.0,4.0,38334116.0,27986767.0,1585418438.0,NETFLIX PREMIUM 1 BULAN ANTI ON,1590383095.0,299,50,4,0.08,46,0.92,0,0.004,0,1,4.0,0.0,50,4.96,50,4.96,0
SB2218-0864,1,suspicious_fake_like,yeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeey,test,train,processing_final_draft_rule_label,suspicious_candidate,yeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeey,Yeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeey,1.0,5.0,8212167.0,186612206.0,5201660972.0,Spotify dan Netflix Privat,1574772702.0,57,1,1,1.0,0,0.0,0,0.0175438596491228,1,1,5.0,0.0,50,4.66,50,4.66,0
SB2218-0865,0,real_original,recom banget buat kalian ini adminnya selalu respond dan ramah banget dibantuin buat log in juga bakal jadi langganan disini nih,test,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,recom banget buat kalian ini adminnya selalu respond dan ramah banget dibantuin buat log in juga bakal jadi langganan disini nih,"recom banget buat kalian, ini adminnya selalu respond dan ramah banget dibantuin buat log in juga, bakal jadi langganan disini nih",1.0,5.0,49620720.0,241526786.0,3924651222.0,Netflix lifetime /\ garansi2 tahun/\ ((ultra 4k premi,1589676890.0,128,21,19,0.9047619047619048,2,0.0952380952380952,0,0.0,0,1,5.0,0.0,54,5.0,50,5.0,0
SB2218-0866,1,suspicious_fake_like,sangat recommeded,train,train,processing_final_draft_rule_label,suspicious_candidate,sangat recommeded,"Sangat recommeded.....................

....
..........
",1.0,5.0,40037533.0,105942456.0,1824313690.0,Netflix Premium Private dan Shared UHD FULL GARANSI ( BUKAN FREE T,1589291628.0,17,2,2,1.0,0,0.0,0,0.0625,1,1,5.0,0.0,100,4.94,50,4.96,0
SB2218-0867,0,real_original,donee pelayanan cepat dan akun langsung bisa dipakai semoga lancar teruss,train,train,processing_final_draft_rule_label,real_candidate,donee pelayanan cepat dan akun langsung bisa dipakai semoga lancar teruss,"Donee~ pelayanan cepat dan akun langsung bisa dipakai, semoga lancar teruss",1.0,5.0,41535967.0,112699293.0,6410267640.0,NETFLIX PREMIUM LIFETIME SHARING GARANSI UHD ANTI O,1588343180.0,73,11,11,1.0,0,0.0,0,0.0158730158730158,0,1,5.0,0.0,125,4.976,50,5.0,0
SB2218-0868,1,suspicious_fake_like,ntaps,train,test,processing_final_draft_rule_label,suspicious_candidate,ntaps,ntaps,1.0,5.0,77422689.0,160512659.0,2400817984.0,NordVPN Premium | High Quality |,1588590370.0,5,1,1,1.0,0,0.0,0,0.0,1,1,5.0,0.0,100,4.95,50,4.96,0
